r,theta,n,s,psi,eigenvalue
1.2,5.513815677729024,2.0,1.0,0.010028452953441284,4.877928757210792
1.2,5.642043949304118,2.0,1.0,0.050152842070016156,4.877928757210792
1.2,5.770272220879211,2.0,1.0,0.09373351813562612,4.877928757210792
1.2,5.898500492454305,2.0,1.0,0.12829339649721028,4.877928757210792
1.2,6.026728764029398,2.0,1.0,0.15843640757355668,4.877928757210792
1.2,6.154957035604492,2.0,1.0,0.1713621687215519,4.877928757210792
1.2,6.283185307179586,2.0,1.0,0.1749652598658295,4.877928757210792
1.25,0.0,2.0,1.0,0.15568297938166817,4.877928757210792
1.25,0.1282282715750936,2.0,1.0,0.1610897283316749,4.877928757210792
1.25,0.2564565431501872,2.0,1.0,0.13833356855332346,4.877928757210792
1.25,0.38468481472528077,2.0,1.0,0.13067371037234948,4.877928757210792
1.25,0.5129130863003744,2.0,1.0,0.08286822866233147,4.877928757210792
1.25,0.6411413578754679,2.0,1.0,0.04130991052558415,4.877928757210792
1.25,0.7693696294505615,2.0,1.0,0.009703188189658249,4.877928757210792
1.25,0.8975979010256552,2.0,1.0,-0.025268687214561575,4.877928757210792
1.25,1.0258261726007487,2.0,1.0,-0.0792901200202214,4.877928757210792
1.25,1.1540544441758422,2.0,1.0,-0.11599654001020432,4.877928757210792
1.25,1.2822827157509358,2.0,1.0,-0.14513617478956686,4.877928757210792
1.25,1.4105109873260295,2.0,1.0,-0.15474431167542638,4.877928757210792
1.25,1.538739258901123,2.0,1.0,-0.17873600240667714,4.877928757210792
1.25,1.6669675304762166,2.0,1.0,-0.16314927820756223,4.877928757210792
1.25,1.7951958020513104,2.0,1.0,-0.14143831607439486,4.877928757210792
1.25,1.9234240736264039,2.0,1.0,-0.11532494756862312,4.877928757210792
1.25,2.0516523452014974,2.0,1.0,-0.09535944837269135,4.877928757210792
1.25,2.179880616776591,2.0,1.0,-0.061861467389482144,4.877928757210792
1.25,2.3081088883516845,2.0,1.0,-0.009223416928994015,4.877928757210792
1.25,2.436337159926778,2.0,1.0,0.02254628774735955,4.877928757210792
1.25,2.5645654315018716,2.0,1.0,0.07047319736156542,4.877928757210792
1.25,2.6927937030769655,2.0,1.0,0.11229203026953188,4.877928757210792
1.25,2.821021974652059,2.0,1.0,0.14090885486730378,4.877928757210792
1.25,2.9492502462271526,2.0,1.0,0.16122076318473402,4.877928757210792
1.25,3.077478517802246,2.0,1.0,0.169276686498047,4.877928757210792
1.25,3.2057067893773397,2.0,1.0,0.1680467289332735,4.877928757210792
1.25,3.333935060952433,2.0,1.0,0.1625330372463001,4.877928757210792
1.25,3.4621633325275267,2.0,1.0,0.13289998327819735,4.877928757210792
1.25,3.5903916041026207,2.0,1.0,0.11099507733140576,4.877928757210792
1.25,3.7186198756777142,2.0,1.0,0.06764747908270345,4.877928757210792
1.25,3.8468481472528078,2.0,1.0,0.02000278336884936,4.877928757210792
1.25,3.9750764188279013,2.0,1.0,-0.013643706235051819,4.877928757210792
1.25,4.103304690402995,2.0,1.0,-0.04099543322561936,4.877928757210792
1.25,4.231532961978089,2.0,1.0,-0.0980007823163558,4.877928757210792
1.25,4.359761233553182,2.0,1.0,-0.1285869610999307,4.877928757210792
1.25,4.487989505128276,2.0,1.0,-0.15563741807386058,4.877928757210792
1.25,4.616217776703369,2.0,1.0,-0.16981434741673307,4.877928757210792
1.25,4.744446048278463,2.0,1.0,-0.16393248202330876,4.877928757210792
1.25,4.872674319853556,2.0,1.0,-0.15455804488172875,4.877928757210792
1.25,5.00090259142865,2.0,1.0,-0.14360320938213897,4.877928757210792
1.25,5.129130863003743,2.0,1.0,-0.10493314589844344,4.877928757210792
1.25,5.257359134578837,2.0,1.0,-0.08012254583557488,4.877928757210792
1.25,5.385587406153931,2.0,1.0,-0.02864425225467746,4.877928757210792
1.25,5.513815677729024,2.0,1.0,-0.0036735482238467367,4.877928757210792
1.25,5.642043949304118,2.0,1.0,0.04071695368225031,4.877928757210792
1.25,5.770272220879211,2.0,1.0,0.08854113967981297,4.877928757210792
1.25,5.898500492454305,2.0,1.0,0.1054963629645555,4.877928757210792
1.25,6.026728764029398,2.0,1.0,0.14850840184081152,4.877928757210792
1.25,6.154957035604492,2.0,1.0,0.16466231504547685,4.877928757210792
1.25,6.283185307179586,2.0,1.0,0.1641083905697965,4.877928757210792
1.3,0.0,2.0,1.0,0.15301019954776535,4.877928757210792
1.3,0.1282282715750936,2.0,1.0,0.15950258013247118,4.877928757210792
1.3,0.2564565431501872,2.0,1.0,0.14259364573871344,4.877928757210792
1.3,0.38468481472528077,2.0,1.0,0.12016923927735484,4.877928757210792
1.3,0.5129130863003744,2.0,1.0,0.0875481812670226,4.877928757210792
1.3,0.6411413578754679,2.0,1.0,0.04545700048496475,4.877928757210792
1.3,0.7693696294505615,2.0,1.0,0.01631394275686348,4.877928757210792
1.3,0.8975979010256552,2.0,1.0,-0.04098168025982247,4.877928757210792
1.3,1.0258261726007487,2.0,1.0,-0.07411132535808147,4.877928757210792
1.3,1.1540544441758422,2.0,1.0,-0.09872978448240596,4.877928757210792
1.3,1.2822827157509358,2.0,1.0,-0.13287707180212371,4.877928757210792
1.3,1.4105109873260295,2.0,1.0,-0.1465831090285826,4.877928757210792
1.3,1.538739258901123,2.0,1.0,-0.154895243529218,4.877928757210792
1.3,1.6669675304762166,2.0,1.0,-0.1744861183721897,4.877928757210792
1.3,1.7951958020513104,2.0,1.0,-0.15457549869890436,4.877928757210792
1.3,1.9234240736264039,2.0,1.0,-0.121881764643483,4.877928757210792
1.3,2.0516523452014974,2.0,1.0,-0.08416682066492179,4.877928757210792
1.3,2.179880616776591,2.0,1.0,-0.050092549173719025,4.877928757210792
1.3,2.3081088883516845,2.0,1.0,-0.02863222117016699,4.877928757210792
1.3,2.436337159926778,2.0,1.0,0.02417157923649421,4.877928757210792
1.3,2.5645654315018716,2.0,1.0,0.06533911510280549,4.877928757210792
1.3,2.6927937030769655,2.0,1.0,0.09272823822291754,4.877928757210792
1.3,2.821021974652059,2.0,1.0,0.13702444726056626,4.877928757210792
1.3,2.9492502462271526,2.0,1.0,0.13745883754697974,4.877928757210792
1.3,3.077478517802246,2.0,1.0,0.1583165154489563,4.877928757210792
1.3,3.2057067893773397,2.0,1.0,0.15814460358598456,4.877928757210792
1.3,3.333935060952433,2.0,1.0,0.16104707418817937,4.877928757210792
1.3,3.4621633325275267,2.0,1.0,0.12826180715861843,4.877928757210792
1.3,3.5903916041026207,2.0,1.0,0.09960531470384362,4.877928757210792
1.3,3.7186198756777142,2.0,1.0,0.057546490886323784,4.877928757210792
1.3,3.8468481472528078,2.0,1.0,0.029116355266664028,4.877928757210792
1.3,3.9750764188279013,2.0,1.0,-0.010099340904075946,4.877928757210792
1.3,4.103304690402995,2.0,1.0,-0.049006297505665965,4.877928757210792
1.3,4.231532961978089,2.0,1.0,-0.08808037015220059,4.877928757210792
1.3,4.359761233553182,2.0,1.0,-0.12462797498488226,4.877928757210792
1.3,4.487989505128276,2.0,1.0,-0.1395321609289799,4.877928757210792
1.3,4.616217776703369,2.0,1.0,-0.15509843671592338,4.877928757210792
1.3,4.744446048278463,2.0,1.0,-0.15752693026266212,4.877928757210792
1.3,4.872674319853556,2.0,1.0,-0.1481980717178283,4.877928757210792
1.3,5.00090259142865,2.0,1.0,-0.13289866697127647,4.877928757210792
1.3,5.129130863003743,2.0,1.0,-0.11439030652960638,4.877928757210792
1.3,5.257359134578837,2.0,1.0,-0.07394071772355672,4.877928757210792
1.3,5.385587406153931,2.0,1.0,-0.03000382077360779,4.877928757210792
1.3,5.513815677729024,2.0,1.0,0.00836634774891797,4.877928757210792
1.3,5.642043949304118,2.0,1.0,0.032237872126568326,4.877928757210792
1.3,5.770272220879211,2.0,1.0,0.0702022061449515,4.877928757210792
1.3,5.898500492454305,2.0,1.0,0.1088606899400459,4.877928757210792
1.3,6.026728764029398,2.0,1.0,0.12929156180695264,4.877928757210792
1.3,6.154957035604492,2.0,1.0,0.1587320031586295,4.877928757210792
1.3,6.283185307179586,2.0,1.0,0.16508696964010688,4.877928757210792
1.3499999999999999,0.0,2.0,1.0,0.1450384812732289,4.877928757210792
1.3499999999999999,0.1282282715750936,2.0,1.0,0.1427105807716579,4.877928757210792
1.3499999999999999,0.2564565431501872,2.0,1.0,0.11902442762815248,4.877928757210792
1.3499999999999999,0.38468481472528077,2.0,1.0,0.09896632678270705,4.877928757210792
1.3499999999999999,0.5129130863003744,2.0,1.0,0.07967969907995591,4.877928757210792
1.3499999999999999,0.6411413578754679,2.0,1.0,0.03816975819692886,4.877928757210792
1.3499999999999999,0.7693696294505615,2.0,1.0,0.01006576574150184,4.877928757210792
1.3499999999999999,0.8975979010256552,2.0,1.0,-0.03297972046605087,4.877928757210792
1.3499999999999999,1.0258261726007487,2.0,1.0,-0.06390078993940096,4.877928757210792
1.3499999999999999,1.1540544441758422,2.0,1.0,-0.10940896698025694,4.877928757210792
1.3499999999999999,1.2822827157509358,2.0,1.0,-0.12338634843167512,4.877928757210792
1.3499999999999999,1.4105109873260295,2.0,1.0,-0.13584022005666302,4.877928757210792
1.3499999999999999,1.538739258901123,2.0,1.0,-0.13818886631732977,4.877928757210792
1.3499999999999999,1.6669675304762166,2.0,1.0,-0.1449012056127686,4.877928757210792
1.3499999999999999,1.7951958020513104,2.0,1.0,-0.14202837629147963,4.877928757210792
1.3499999999999999,1.9234240736264039,2.0,1.0,-0.10720343613503334,4.877928757210792
1.3499999999999999,2.0516523452014974,2.0,1.0,-0.07026337925062724,4.877928757210792
1.3499999999999999,2.179880616776591,2.0,1.0,-0.03148410046779197,4.877928757210792
1.3499999999999999,2.3081088883516845,2.0,1.0,-0.00842031484425337,4.877928757210792
1.3499999999999999,2.436337159926778,2.0,1.0,0.03190631782223086,4.877928757210792
1.3499999999999999,2.5645654315018716,2.0,1.0,0.060949312433090985,4.877928757210792
1.3499999999999999,2.6927937030769655,2.0,1.0,0.07325445764141127,4.877928757210792
1.3499999999999999,2.821021974652059,2.0,1.0,0.10972047217751557,4.877928757210792
1.3499999999999999,2.9492502462271526,2.0,1.0,0.1412006241384203,4.877928757210792
1.3499999999999999,3.077478517802246,2.0,1.0,0.12717342764315948,4.877928757210792
1.3499999999999999,3.2057067893773397,2.0,1.0,0.14780948384779463,4.877928757210792
1.3499999999999999,3.333935060952433,2.0,1.0,0.1252073164898555,4.877928757210792
1.3499999999999999,3.4621633325275267,2.0,1.0,0.11964638366518973,4.877928757210792
1.3499999999999999,3.5903916041026207,2.0,1.0,0.09544647180270684,4.877928757210792
1.3499999999999999,3.7186198756777142,2.0,1.0,0.0588420125304976,4.877928757210792
1.3499999999999999,3.8468481472528078,2.0,1.0,0.01364091181969424,4.877928757210792
1.3499999999999999,3.9750764188279013,2.0,1.0,-0.01121517429058973,4.877928757210792
1.3499999999999999,4.103304690402995,2.0,1.0,-0.046618028733136155,4.877928757210792
1.3499999999999999,4.231532961978089,2.0,1.0,-0.09077521131407758,4.877928757210792
1.3499999999999999,4.359761233553182,2.0,1.0,-0.11222844747655505,4.877928757210792
1.3499999999999999,4.487989505128276,2.0,1.0,-0.11714469591944696,4.877928757210792
1.3499999999999999,4.616217776703369,2.0,1.0,-0.14654443287761823,4.877928757210792
1.3499999999999999,4.744446048278463,2.0,1.0,-0.13705572418936948,4.877928757210792
1.3499999999999999,4.872674319853556,2.0,1.0,-0.13072660708326558,4.877928757210792
1.3499999999999999,5.00090259142865,2.0,1.0,-0.12919165437213512,4.877928757210792
1.3499999999999999,5.129130863003743,2.0,1.0,-0.10551445960753565,4.877928757210792
1.3499999999999999,5.257359134578837,2.0,1.0,-0.06768582869150386,4.877928757210792
1.3499999999999999,5.385587406153931,2.0,1.0,-0.030822183072940292,4.877928757210792
1.3499999999999999,5.513815677729024,2.0,1.0,0.01092559458871293,4.877928757210792
1.3499999999999999,5.642043949304118,2.0,1.0,0.03522751590855873,4.877928757210792
1.3499999999999999,5.770272220879211,2.0,1.0,0.07383145254237918,4.877928757210792
1.3499999999999999,5.898500492454305,2.0,1.0,0.10385498518762488,4.877928757210792
1.3499999999999999,6.026728764029398,2.0,1.0,0.11123750913792914,4.877928757210792
1.3499999999999999,6.154957035604492,2.0,1.0,0.13484723973104534,4.877928757210792
1.3499999999999999,6.283185307179586,2.0,1.0,0.14563765894225397,4.877928757210792
1.4,0.0,2.0,1.0,0.11930225933345366,4.877928757210792
1.4,0.1282282715750936,2.0,1.0,0.12351420267603999,4.877928757210792
1.4,0.2564565431501872,2.0,1.0,0.10939894291014828,4.877928757210792
1.4,0.38468481472528077,2.0,1.0,0.0898779021010656,4.877928757210792
1.4,0.5129130863003744,2.0,1.0,0.07276483989791682,4.877928757210792
1.4,0.6411413578754679,2.0,1.0,0.036952366130159606,4.877928757210792
1.4,0.7693696294505615,2.0,1.0,0.012415547445475617,4.877928757210792
1.4,0.8975979010256552,2.0,1.0,-0.026613774921785356,4.877928757210792
1.4,1.0258261726007487,2.0,1.0,-0.05390558016515505,4.877928757210792
1.4,1.1540544441758422,2.0,1.0,-0.09055514597256295,4.877928757210792
1.4,1.2822827157509358,2.0,1.0,-0.10266404920235297,4.877928757210792
1.4,1.4105109873260295,2.0,1.0,-0.11808932064429291,4.877928757210792
1.4,1.538739258901123,2.0,1.0,-0.13055609499832596,4.877928757210792
1.4,1.6669675304762166,2.0,1.0,-0.12736327661434396,4.877928757210792
1.4,1.7951958020513104,2.0,1.0,-0.11686935493109145,4.877928757210792
1.4,1.9234240736264039,2.0,1.0,-0.0876813090151874,4.877928757210792
1.4,2.0516523452014974,2.0,1.0,-0.06914563712578466,4.877928757210792
1.4,2.179880616776591,2.0,1.0,-0.041390049431542814,4.877928757210792
1.4,2.3081088883516845,2.0,1.0,-0.012553768759805203,4.877928757210792
1.4,2.436337159926778,2.0,1.0,0.017843283376622967,4.877928757210792
1.4,2.5645654315018716,2.0,1.0,0.053810007648011644,4.877928757210792
1.4,2.6927937030769655,2.0,1.0,0.08408273518830593,4.877928757210792
1.4,2.821021974652059,2.0,1.0,0.09565378511232567,4.877928757210792
1.4,2.9492502462271526,2.0,1.0,0.1296108732774662,4.877928757210792
1.4,3.077478517802246,2.0,1.0,0.12248863511449322,4.877928757210792
1.4,3.2057067893773397,2.0,1.0,0.14555173780822428,4.877928757210792
1.4,3.333935060952433,2.0,1.0,0.11992617812775487,4.877928757210792
1.4,3.4621633325275267,2.0,1.0,0.0986696591220182,4.877928757210792
1.4,3.5903916041026207,2.0,1.0,0.07162914465732585,4.877928757210792
1.4,3.7186198756777142,2.0,1.0,0.048692018231872684,4.877928757210792
1.4,3.8468481472528078,2.0,1.0,0.018391401708006967,4.877928757210792
1.4,3.9750764188279013,2.0,1.0,-0.005798865184441857,4.877928757210792
1.4,4.103304690402995,2.0,1.0,-0.05137043171636092,4.877928757210792
1.4,4.231532961978089,2.0,1.0,-0.0663468955268208,4.877928757210792
1.4,4.359761233553182,2.0,1.0,-0.09220492633950957,4.877928757210792
1.4,4.487989505128276,2.0,1.0,-0.11409454208524829,4.877928757210792
1.4,4.616217776703369,2.0,1.0,-0.11349256250992981,4.877928757210792
1.4,4.744446048278463,2.0,1.0,-0.12340909192823239,4.877928757210792
1.4,4.872674319853556,2.0,1.0,-0.12058055655631537,4.877928757210792
1.4,5.00090259142865,2.0,1.0,-0.11008090802855561,4.877928757210792
1.4,5.129130863003743,2.0,1.0,-0.08917847270284232,4.877928757210792
1.4,5.257359134578837,2.0,1.0,-0.057517117388600894,4.877928757210792
1.4,5.385587406153931,2.0,1.0,-0.035233540061437904,4.877928757210792
1.4,5.513815677729024,2.0,1.0,0.0050577693528470625,4.877928757210792
1.4,5.642043949304118,2.0,1.0,0.032864169855026805,4.877928757210792
1.4,5.770272220879211,2.0,1.0,0.06888660288168946,4.877928757210792
1.4,5.898500492454305,2.0,1.0,0.09768235804940896,4.877928757210792
1.4,6.026728764029398,2.0,1.0,0.11534691810910581,4.877928757210792
1.4,6.154957035604492,2.0,1.0,0.12565459519608177,4.877928757210792
1.4,6.283185307179586,2.0,1.0,0.11986203122551581,4.877928757210792
1.45,0.0,2.0,1.0,0.11072860381221813,4.877928757210792
1.45,0.1282282715750936,2.0,1.0,0.1005304825057673,4.877928757210792
1.45,0.2564565431501872,2.0,1.0,0.09982006493952413,4.877928757210792
1.45,0.38468481472528077,2.0,1.0,0.06758754898966136,4.877928757210792
1.45,0.5129130863003744,2.0,1.0,0.06129713773630451,4.877928757210792
1.45,0.6411413578754679,2.0,1.0,0.03023260590080313,4.877928757210792
1.45,0.7693696294505615,2.0,1.0,-0.004514413574489588,4.877928757210792
1.45,0.8975979010256552,2.0,1.0,-0.021670600904245357,4.877928757210792
1.45,1.0258261726007487,2.0,1.0,-0.0534054338148521,4.877928757210792
1.45,1.1540544441758422,2.0,1.0,-0.07378206151853138,4.877928757210792
1.45,1.2822827157509358,2.0,1.0,-0.10127690062010578,4.877928757210792
1.45,1.4105109873260295,2.0,1.0,-0.11344564943990343,4.877928757210792
1.45,1.538739258901123,2.0,1.0,-0.10149728193053648,4.877928757210792
1.45,1.6669675304762166,2.0,1.0,-0.10999043710071936,4.877928757210792
1.45,1.7951958020513104,2.0,1.0,-0.10424037519379606,4.877928757210792
1.45,1.9234240736264039,2.0,1.0,-0.0825593813837874,4.877928757210792
1.45,2.0516523452014974,2.0,1.0,-0.05366856674529756,4.877928757210792
1.45,2.179880616776591,2.0,1.0,-0.041473480431456544,4.877928757210792
1.45,2.3081088883516845,2.0,1.0,-0.00841511796309648,4.877928757210792
1.45,2.436337159926778,2.0,1.0,0.016116177584567036,4.877928757210792
1.45,2.5645654315018716,2.0,1.0,0.04124673395300235,4.877928757210792
1.45,2.6927937030769655,2.0,1.0,0.07333877808151311,4.877928757210792
1.45,2.821021974652059,2.0,1.0,0.09095275910454391,4.877928757210792
1.45,2.9492502462271526,2.0,1.0,0.10159543605700411,4.877928757210792
1.45,3.077478517802246,2.0,1.0,0.10594426973565217,4.877928757210792
1.45,3.2057067893773397,2.0,1.0,0.09256611224367271,4.877928757210792
1.45,3.333935060952433,2.0,1.0,0.08454097325374785,4.877928757210792
1.45,3.4621633325275267,2.0,1.0,0.08124713744232023,4.877928757210792
1.45,3.5903916041026207,2.0,1.0,0.06679758165577232,4.877928757210792
1.45,3.7186198756777142,2.0,1.0,0.0519639943627545,4.877928757210792
1.45,3.8468481472528078,2.0,1.0,0.019850647787246337,4.877928757210792
1.45,3.9750764188279013,2.0,1.0,-0.015337801182753297,4.877928757210792
1.45,4.103304690402995,2.0,1.0,-0.04102503657321377,4.877928757210792
1.45,4.231532961978089,2.0,1.0,-0.058588730837057026,4.877928757210792
1.45,4.359761233553182,2.0,1.0,-0.07465288361721092,4.877928757210792
1.45,4.487989505128276,2.0,1.0,-0.09599231205847969,4.877928757210792
1.45,4.616217776703369,2.0,1.0,-0.10990895919794103,4.877928757210792
1.45,4.744446048278463,2.0,1.0,-0.11546855019816374,4.877928757210792
1.45,4.872674319853556,2.0,1.0,-0.10620923895669421,4.877928757210792
1.45,5.00090259142865,2.0,1.0,-0.09542851647881745,4.877928757210792
1.45,5.129130863003743,2.0,1.0,-0.07313092184698862,4.877928757210792
1.45,5.257359134578837,2.0,1.0,-0.04343819601343154,4.877928757210792
1.45,5.385587406153931,2.0,1.0,-0.03170771947676985,4.877928757210792
1.45,5.513815677729024,2.0,1.0,0.007502253977891199,4.877928757210792
1.45,5.642043949304118,2.0,1.0,0.02617434577968101,4.877928757210792
1.45,5.770272220879211,2.0,1.0,0.04697586528410325,4.877928757210792
1.45,5.898500492454305,2.0,1.0,0.08651400363125075,4.877928757210792
1.45,6.026728764029398,2.0,1.0,0.10055716080815875,4.877928757210792
1.45,6.154957035604492,2.0,1.0,0.10978207368185487,4.877928757210792
1.45,6.283185307179586,2.0,1.0,0.11730017759216932,4.877928757210792
1.5,0.0,2.0,1.0,0.09021975210851824,4.877928757210792
1.5,0.1282282715750936,2.0,1.0,0.0874309573860952,4.877928757210792
1.5,0.2564565431501872,2.0,1.0,0.08216394639625488,4.877928757210792
1.5,0.38468481472528077,2.0,1.0,0.07015125793308181,4.877928757210792
1.5,0.5129130863003744,2.0,1.0,0.05212232159129439,4.877928757210792
1.5,0.6411413578754679,2.0,1.0,0.01904569408601045,4.877928757210792
1.5,0.7693696294505615,2.0,1.0,-0.0003308655352669003,4.877928757210792
1.5,0.8975979010256552,2.0,1.0,-0.008812697640199652,4.877928757210792
1.5,1.0258261726007487,2.0,1.0,-0.0510824731522621,4.877928757210792
1.5,1.1540544441758422,2.0,1.0,-0.06553866250165231,4.877928757210792
1.5,1.2822827157509358,2.0,1.0,-0.09252213493249528,4.877928757210792
1.5,1.4105109873260295,2.0,1.0,-0.08270110847035513,4.877928757210792
1.5,1.538739258901123,2.0,1.0,-0.0906573929251649,4.877928757210792
1.5,1.6669675304762166,2.0,1.0,-0.09128360436750349,4.877928757210792
1.5,1.7951958020513104,2.0,1.0,-0.08192199356951065,4.877928757210792
1.5,1.9234240736264039,2.0,1.0,-0.06486368701178072,4.877928757210792
1.5,2.0516523452014974,2.0,1.0,-0.04470487074907986,4.877928757210792
1.5,2.179880616776591,2.0,1.0,-0.024200375365354708,4.877928757210792
1.5,2.3081088883516845,2.0,1.0,-0.015204432296146457,4.877928757210792
1.5,2.436337159926778,2.0,1.0,0.008101913131381228,4.877928757210792
1.5,2.5645654315018716,2.0,1.0,0.03943225970066717,4.877928757210792
1.5,2.6927937030769655,2.0,1.0,0.044573464492246605,4.877928757210792
1.5,2.821021974652059,2.0,1.0,0.06870686468886077,4.877928757210792
1.5,2.9492502462271526,2.0,1.0,0.07446433788174338,4.877928757210792
1.5,3.077478517802246,2.0,1.0,0.0823016031692953,4.877928757210792
1.5,3.2057067893773397,2.0,1.0,0.08487318973069535,4.877928757210792
1.5,3.333935060952433,2.0,1.0,0.07996805628777813,4.877928757210792
1.5,3.4621633325275267,2.0,1.0,0.09075288670009742,4.877928757210792
1.5,3.5903916041026207,2.0,1.0,0.07538113027911915,4.877928757210792
1.5,3.7186198756777142,2.0,1.0,0.03343679431218363,4.877928757210792
1.5,3.8468481472528078,2.0,1.0,0.019909943601934453,4.877928757210792
1.5,3.9750764188279013,2.0,1.0,-0.008032382693762356,4.877928757210792
1.5,4.103304690402995,2.0,1.0,-0.031618862002691706,4.877928757210792
1.5,4.231532961978089,2.0,1.0,-0.05337303681462809,4.877928757210792
1.5,4.359761233553182,2.0,1.0,-0.06984126692998668,4.877928757210792
1.5,4.487989505128276,2.0,1.0,-0.0966222128282998,4.877928757210792
1.5,4.616217776703369,2.0,1.0,-0.0856290706835671,4.877928757210792
1.5,4.744446048278463,2.0,1.0,-0.10541638030958858,4.877928757210792
1.5,4.872674319853556,2.0,1.0,-0.08955232265901975,4.877928757210792
1.5,5.00090259142865,2.0,1.0,-0.07643697869208387,4.877928757210792
1.5,5.129130863003743,2.0,1.0,-0.0632513888742922,4.877928757210792
1.5,5.257359134578837,2.0,1.0,-0.04037665731410711,4.877928757210792
1.5,5.385587406153931,2.0,1.0,-0.01582763226387662,4.877928757210792
1.5,5.513815677729024,2.0,1.0,0.004512356281997134,4.877928757210792
1.5,5.642043949304118,2.0,1.0,0.024491699493135337,4.877928757210792
1.5,5.770272220879211,2.0,1.0,0.04492851111733764,4.877928757210792
1.5,5.898500492454305,2.0,1.0,0.06720802529912656,4.877928757210792
1.5,6.026728764029398,2.0,1.0,0.08993687802131141,4.877928757210792
1.5,6.154957035604492,2.0,1.0,0.09148500451907707,4.877928757210792
1.5,6.283185307179586,2.0,1.0,0.09723074831547855,4.877928757210792
1.5499999999999998,0.0,2.0,1.0,0.06956488292340858,4.877928757210792
1.5499999999999998,0.1282282715750936,2.0,1.0,0.06887805750301265,4.877928757210792
1.5499999999999998,0.2564565431501872,2.0,1.0,0.048726857831611445,4.877928757210792
1.5499999999999998,0.38468481472528077,2.0,1.0,0.056682735009149554,4.877928757210792
1.5499999999999998,0.5129130863003744,2.0,1.0,0.041041517677388055,4.877928757210792
1.5499999999999998,0.6411413578754679,2.0,1.0,0.009977836228601279,4.877928757210792
1.5499999999999998,0.7693696294505615,2.0,1.0,0.002145887007674729,4.877928757210792
1.5499999999999998,0.8975979010256552,2.0,1.0,-0.02335314195240926,4.877928757210792
1.5499999999999998,1.0258261726007487,2.0,1.0,-0.03148934022249347,4.877928757210792
1.5499999999999998,1.1540544441758422,2.0,1.0,-0.045497933884210716,4.877928757210792
1.5499999999999998,1.2822827157509358,2.0,1.0,-0.0515411084103585,4.877928757210792
1.5499999999999998,1.4105109873260295,2.0,1.0,-0.0653624380904759,4.877928757210792
1.5499999999999998,1.538739258901123,2.0,1.0,-0.0689733802853139,4.877928757210792
1.5499999999999998,1.6669675304762166,2.0,1.0,-0.07196175080316367,4.877928757210792
1.5499999999999998,1.7951958020513104,2.0,1.0,-0.05972547340993831,4.877928757210792
1.5499999999999998,1.9234240736264039,2.0,1.0,-0.060442531732356614,4.877928757210792
1.5499999999999998,2.0516523452014974,2.0,1.0,-0.03360528660048973,4.877928757210792
1.5499999999999998,2.179880616776591,2.0,1.0,-0.02765486843611667,4.877928757210792
1.5499999999999998,2.3081088883516845,2.0,1.0,-0.004252837332600791,4.877928757210792
1.5499999999999998,2.436337159926778,2.0,1.0,0.019006883738472428,4.877928757210792
1.5499999999999998,2.5645654315018716,2.0,1.0,0.02853701571642227,4.877928757210792
1.5499999999999998,2.6927937030769655,2.0,1.0,0.050238107616517334,4.877928757210792
1.5499999999999998,2.821021974652059,2.0,1.0,0.05205750107620505,4.877928757210792
1.5499999999999998,2.9492502462271526,2.0,1.0,0.06904135160864237,4.877928757210792
1.5499999999999998,3.077478517802246,2.0,1.0,0.061555559340878,4.877928757210792
1.5499999999999998,3.2057067893773397,2.0,1.0,0.07227744658586044,4.877928757210792
1.5499999999999998,3.333935060952433,2.0,1.0,0.06464823005258431,4.877928757210792
1.5499999999999998,3.4621633325275267,2.0,1.0,0.06619966771276438,4.877928757210792
1.5499999999999998,3.5903916041026207,2.0,1.0,0.050166774197064605,4.877928757210792
1.5499999999999998,3.7186198756777142,2.0,1.0,0.014362152170957267,4.877928757210792
1.5499999999999998,3.8468481472528078,2.0,1.0,0.016378563636264946,4.877928757210792
1.5499999999999998,3.9750764188279013,2.0,1.0,-0.005593316789354839,4.877928757210792
1.5499999999999998,4.103304690402995,2.0,1.0,-0.028332307061348636,4.877928757210792
1.5499999999999998,4.231532961978089,2.0,1.0,-0.04203239629404233,4.877928757210792
1.5499999999999998,4.359761233553182,2.0,1.0,-0.06233352509679539,4.877928757210792
1.5499999999999998,4.487989505128276,2.0,1.0,-0.08090103173415095,4.877928757210792
1.5499999999999998,4.616217776703369,2.0,1.0,-0.07269360967154309,4.877928757210792
1.5499999999999998,4.744446048278463,2.0,1.0,-0.0739443399681864,4.877928757210792
1.5499999999999998,4.872674319853556,2.0,1.0,-0.06628362541003087,4.877928757210792
1.5499999999999998,5.00090259142865,2.0,1.0,-0.04998771180389576,4.877928757210792
1.5499999999999998,5.129130863003743,2.0,1.0,-0.04920710675475903,4.877928757210792
1.5499999999999998,5.257359134578837,2.0,1.0,-0.02801546286263963,4.877928757210792
1.5499999999999998,5.385587406153931,2.0,1.0,-0.009382602133399334,4.877928757210792
1.5499999999999998,5.513815677729024,2.0,1.0,-0.0038717529296895398,4.877928757210792
1.5499999999999998,5.642043949304118,2.0,1.0,0.02469219401993758,4.877928757210792
1.5499999999999998,5.770272220879211,2.0,1.0,0.04139449480975326,4.877928757210792
1.5499999999999998,5.898500492454305,2.0,1.0,0.04819868175686555,4.877928757210792
1.5499999999999998,6.026728764029398,2.0,1.0,0.0651918244519968,4.877928757210792
